id,question1,question2,prediction,Probability_0,Probability_1,Raw_Prediction_0,Raw_Prediction_1
481,Is it safe to lose 25 pounds in 1 month?,Is it healthy to lose 13 pounds in a month?,1.0,0.41179012295953066,0.5882098770404693,-0.35657000869160604,0.35657000869160604
482,What are some cute shounen ai series?,When will the Pokémon series end?,1.0,0.41179012295953066,0.5882098770404693,-0.35657000869160604,0.35657000869160604
483,Why are police lights red and blue?,Why are police lights red and/or blue?,1.0,0.41179012295953066,0.5882098770404693,-0.35657000869160604,0.35657000869160604
484,How do I post a question that was marked as needing improvement?,"\"Why was my question marked as \"\"needs improvement?\"\"\"",1.0,0.41179012295953066,0.5882098770404693,-0.35657000869160604,0.35657000869160604
485,Who owns nature?,Who owns Natural Factors?,0.0,0.7204223800829394,0.2795776199170607,0.946557715067854,-0.946557715067854
486,How can I install OBB/data file on an Android?,I want to install EXE extension files in Android mobile. Is it possible?,0.0,0.7204223800829394,0.2795776199170607,0.946557715067854,-0.946557715067854
487,What is garbage value? And Why do we get garbage value in c?,What is garbage value in c?,0.0,0.7204223800829394,0.2795776199170607,0.946557715067854,-0.946557715067854
488,How do I prepare for software interviews?,What are the best ways to prepare for software interviews?,0.0,0.7204223800829394,0.2795776199170607,0.946557715067854,-0.946557715067854
489,Does Rahul Gandhi have any chance to become next PM of India after Modi?,Does Rahul Gandhi have chances to become next Pm of India after Modi?,0.0,0.6690178582638261,0.3309821417361739,0.7037463322759184,-0.7037463322759184
490,Is noon 12 am or 12 pm?,Is it good to do gym at morning and swimming at noon?,0.0,0.6690178582638261,0.3309821417361739,0.7037463322759184,-0.7037463322759184
491,What is the difference between a comet and an asteroid?,What is the difference between asteroids and comets?,0.0,0.6690178582638261,0.3309821417361739,0.7037463322759184,-0.7037463322759184
492,Is chocolate milk good for you?,Why is unrefrigerated milk good for you?,0.0,0.6690178582638261,0.3309821417361739,0.7037463322759184,-0.7037463322759184
493,How should I study,What are some tricks to study effectively?,0.0,0.6132359486955764,0.38676405130442365,0.4609349494839826,-0.4609349494839826
494,Which country is best for higher education and work?,Which is the best country for higher education after USA and UK?,0.0,0.6132359486955764,0.38676405130442365,0.4609349494839826,-0.4609349494839826
495,What is the painting on this image?,What is this painting?,0.0,0.6132359486955764,0.38676405130442365,0.4609349494839826,-0.4609349494839826
496,Which are the major highways in California and how are they compared to the major highways in Tennessee?,Which are the major highways in California and how are they compared to the major highways in Texas?,0.0,0.6132359486955764,0.38676405130442365,0.4609349494839826,-0.4609349494839826
497,What's beyond our Universe?,"If space is expanding, where does the new space come from?",0.0,0.6132359486955764,0.38676405130442365,0.4609349494839826,-0.4609349494839826
498,Is growing of hair a physical or a chemical change?,Can a bald person ever grow their hair back?,0.0,0.5543157100053242,0.4456842899946758,0.21812356669204694,-0.21812356669204694
499,What is the difference between culture and history?,How is chili different between cultures?,0.0,0.5543157100053242,0.4456842899946758,0.21812356669204694,-0.21812356669204694
500,What does it mean when a guy says I like you?,"\"What does it mean when a guy says \"\"Be safe\"\"?\"",0.0,0.5543157100053242,0.4456842899946758,0.21812356669204694,-0.21812356669204694
501,"\"What makes a programmer \"\"good?\"\"\"",What makes a good programmer great?,0.0,0.5543157100053242,0.4456842899946758,0.21812356669204694,-0.21812356669204694
502,What will most likely cause World War III?,Is World War III imminent?,0.0,0.5543157100053242,0.4456842899946758,0.21812356669204694,-0.21812356669204694
503,Is civil war likely after the US presidential election?,Is the US at risk of some type of uprising after the election?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
504,Which European country is the best for asylum seekers?,What are the best countries for whistleblowers to seek asylum?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
505,Where and how do the crop circles get generated?,What are crop circles?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
506,Will baking soda help pass a urine test?,How does baking soda help you pass a drug test?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
507,What is Zika virus and how is it transmitted?,How is Zika virus spread?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
508,What is the best way to learn algebra by yourself?,How do you learn algebra 1 fast?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
509,How does it feel to retake a class in college?,Does retaking subjects in college affect future job prospects?,1.0,0.4938283594337182,0.5061716405662818,-0.02468781609988871,0.02468781609988871
510,Does Google Display Network require any site to have it SEO (on-page and off-page optimized) first before they can proceed with GDN? Is this possible?,How can I get my name off the first page on Google search?,1.0,0.43352114076895704,0.566478859231043,-0.2674991988918244,0.2674991988918244
511,"\"How hard is it to fake appearing \"\"spiritual\"\" in a Christian community?\"",Why did the Battle of Agincourt happen? How does it compare to the Battle of Edge Hill?,0.0,0.7380056467348399,0.26199435326516013,1.0356285248676356,-1.0356285248676356
512,What is an actinomorphic flower?,Flowers: What is vaijanti?,0.0,0.6884359053053338,0.3115640946946662,0.7928171420756999,-0.7928171420756999
513,What is the best place for sex?,What is the best place to have sex from?,0.0,0.6884359053053338,0.3115640946946662,0.7928171420756999,-0.7928171420756999
514,Do people with anemia die younger?,Does anemia increase irritability?,0.0,0.6341369272076212,0.36586307279237884,0.550005759283764,-0.550005759283764
515,"How do you feel about the new MacBook Pro, late 2016?",Should I get the new Macbook Pro?,0.0,0.6341369272076212,0.36586307279237884,0.550005759283764,-0.550005759283764
516,Does covering your head while sleeping cause brain damage?,Does binge drinking cause long term brain damage?,0.0,0.6341369272076212,0.36586307279237884,0.550005759283764,-0.550005759283764
517,What are the major differences between Chinese culture and western cultures?,What is the difference between Chinese and western culture?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
518,What are scraping techniques?,What are some good free web scrapers / scraping techniques?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
519,I am 29Y old. I have diabetic Type 2. Recently my sugar level was increased to 150 (fasting). I do exercise and eat whole grains. why this happening?,Where can I find the best Security Cameras?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
520,Is it healthy to eat egg whites every day?,Is it healthy to eat one chicken every day?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
521,What words rank the highest on Dictionary.com's difficulty index?,Can Hindi words get a place in the Oxford dictionary?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
522,Why can't I feel remorse or empathy at all?,Why do I not feel remorse?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
523,How many minutes of cardio a day should I do?,How many minutes of yoga can be done in a day?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
524,Why is my dog biting me?,Why did my dog bite me?,0.0,0.5762002929530285,0.4237997070469714,0.30719437649182835,-0.30719437649182835
525,How can I treat a severe foot sprain?,How can I get a severe foot sprain?,0.0,0.5160901907610803,0.48390980923891974,0.06438299369989273,-0.06438299369989273
526,How can a severe crick in the neck be treated?,What are some symptoms of a severe crick in the neck?,0.0,0.5160901907610803,0.48390980923891974,0.06438299369989273,-0.06438299369989273
527,What are the best places to recommend foreigners to visit in Nepal?,What are the best places to visit in Nepal?,0.0,0.5160901907610803,0.48390980923891974,0.06438299369989273,-0.06438299369989273
528,"Who do I activate the dlc of skyrim in a laptop? Ive got it working on my computer after doing the command lines, but did the same on laptop, to no use..",I'm tired of the laptops Ive bought getting old and slow after 2ish years. Do desktops degrade as quickly? Will getting a solid state drive laptop/desktop help increase its longevity?,0.0,0.5160901907610803,0.48390980923891974,0.06438299369989273,-0.06438299369989273
529,How should I prepare for HSBC GLT placement tests?,"Which company should I choose, HSBC (GLT) or Cybage Software?",1.0,0.4555108723590576,0.5444891276409424,-0.17842838909204292,0.17842838909204292
530,Did any Indian writers/authors ever use a pen name?,"\"How badly did Donald Trump miscalculate his run would have on his \"\"brand\"\" value?\"",1.0,0.4555108723590576,0.5444891276409424,-0.17842838909204292,0.17842838909204292
531,How do I register institute providing training in various programming languages for vocational courses as it will exempt it from the service tax?,How much marks should I score in SSC cpo to get Delhi police?,0.0,0.7548593540005388,0.24514064599946103,1.124699334667417,-1.124699334667417
532,How imminent is world war III?,Are we heading toward World War 3?,0.0,0.7548593540005388,0.24514064599946103,1.124699334667417,-1.124699334667417
533,How do you write a song?,How do I write a song?,0.0,0.7548593540005388,0.24514064599946103,1.124699334667417,-1.124699334667417
534,What could be Narendra Modi's next move after demonetization?,What is next step after demonetization?,0.0,0.7072132982867664,0.2927867017132336,0.8818879518754813,-0.8818879518754813
535,"If you have me, you want to share me. If you share me, you haven't got me. What am I?","If you have me, you want to share me. If you share me, you don't get me. What am I?",0.0,0.7072132982867664,0.2927867017132336,0.8818879518754813,-0.8818879518754813
536,"What is an interesting fact that you know and I don't, but shouldn't?",What is the most interesting fact that most people don't know about?,0.0,0.7072132982867664,0.2927867017132336,0.8818879518754813,-0.8818879518754813
537,What is the problem with controlled fusion?,Why haven't we developed a fusion reactor capable of generating more energy than it consumes? What are the problems we face?,0.0,0.7072132982867664,0.2927867017132336,0.8818879518754813,-0.8818879518754813
538,Where do I find 3ds emulator for android?,Is there a working Nintendo 3DS emulator for PC?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
539,"I want to start my clothes boutique in India, from where can I buy cheap wholesale clothes?",Where can I buy cheap clothes in bulk?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
540,How can I become a true computer science engineer?,How do I become a good computer science engineer?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
541,Is it necessary to unlock bootloader before rooting Android phones?,How ClockWorkMod works for phones NOT having bootloader unlocked?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
542,What is bss engineer?,Is it right option from being Android Developer to become Translator after 3 years in software development field?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
543,Why do I get punished by Quora moderators when I put Israel and Judaism in a negative light?,How do I excel in computer sciece & programing without wasting four years in CS degree in Indian engineering college?,0.0,0.6545446879662137,0.3454553120337863,0.6390765690835457,-0.6390765690835457
544,What can you do in lucid dreams?,How was your experience of Lucid dreaming?,0.0,0.5977900011699533,0.4022099988300467,0.3962651862916098,-0.3962651862916098
545,What does it feel like to be beautiful?,What does it feel like to be attractive and desired by many?,0.0,0.5977900011699533,0.4022099988300467,0.3962651862916098,-0.3962651862916098
546,Is it possible to do CA after 12th Science?,What should be done further to apply for Ph.D fellowship from a government institution if I have cleared TIFR GS 2016 written test?,0.0,0.5382883456267165,0.46171165437328354,0.15345380349967416,-0.15345380349967416
547,How can I hack someones whatsapp account?,How can I hack another WhatsApp account?,0.0,0.5382883456267165,0.46171165437328354,0.15345380349967416,-0.15345380349967416
548,What is it like to study math at UCLA?,Could USC buy UCLA?,0.0,0.5382883456267165,0.46171165437328354,0.15345380349967416,-0.15345380349967416
549,What is the best lesson in life?,What is the most important lesson you have learned from life?,0.0,0.5382883456267165,0.46171165437328354,0.15345380349967416,-0.15345380349967416
550,What are some Interesting mobile apps?,What are the best mobile apps for recruiters?,0.0,0.5382883456267165,0.46171165437328354,0.15345380349967416,-0.15345380349967416
551,How will Trump's presidency affect Indian students who are planning to do a PhD in the US?,How would Trump presidency affect Indian students in the US?,1.0,0.47767545790792815,0.5223245420920719,-0.08935757929226149,0.08935757929226149
552,What are the various Batman movies in the series? (In order),What is the order of the Batman: Arkham games?,0.0,0.7709653527722206,0.22903464722777944,1.2137701444671987,-1.2137701444671987
553,What are the best daily life hacks one can use to make his life easy?,What are the hacks in daily life?,0.0,0.7709653527722206,0.22903464722777944,1.2137701444671987,-1.2137701444671987
554,How much weight will I lose by not eating for a week?,How much weight do I lose by purging after every time I eat?,0.0,0.7709653527722206,0.22903464722777944,1.2137701444671987,-1.2137701444671987
555,What is your favourite anime character and why?,What is your favorite anime character? And why?,0.0,0.7709653527722206,0.22903464722777944,1.2137701444671987,-1.2137701444671987
556,How do ATM machines work internally?,How does ATM transaction work?,0.0,0.7253105580763688,0.27468944192363115,0.970958761675263,-0.970958761675263
557,How many Mechanical Engineers graduate from India per year?,How many mechanical engineers graduate per year in India?,0.0,0.7253105580763688,0.27468944192363115,0.970958761675263,-0.970958761675263
558,How do I start a successful private equity firm?,What do you need to start your own private equity firm?,0.0,0.7253105580763688,0.27468944192363115,0.970958761675263,-0.970958761675263
559,What are most underrated date activities?,What is the most underrated activity?,0.0,0.6743985960454064,0.3256014039545936,0.7281473788833271,-0.7281473788833271
560,What are some common facts every mechanical engineer should know?,What should all mechanical engineering students know?,0.0,0.6743985960454064,0.3256014039545936,0.7281473788833271,-0.7281473788833271
561,What can be the medium budget to visit best places in Kerala for three members (2-3 days)?,What are the best places to visit in Kerala for college students?,0.0,0.6743985960454064,0.3256014039545936,0.7281473788833271,-0.7281473788833271
562,"Why is Quora Digest filled with questions about Google, IQ, and China?",Why are there so many questions about IQ questions on Quora?,0.0,0.6190070983826161,0.38099290161738375,0.48533599609139144,-0.48533599609139144
563,How would you destroy the world?,How can I destroy the world?,0.0,0.6190070983826161,0.38099290161738375,0.48533599609139144,-0.48533599609139144
564,How can I earn money from YouTube?,How do I make money through YouTube?,1.0,0.49992830762737134,0.5000716923726287,-2.8676949247982697E-4,2.8676949247982697E-4
565,What are the differences between particles and molecules?,How can I entirely turn off syntax highlighting in Sublime Text for Golang?,0.0,0.7863127227265215,0.21368727727347842,1.30284095426698,-1.30284095426698
566,"On Facebook, how can I add mutual friends?",Can I see an ordered list of the people with whom I share the most mutual friends on Facebook?,0.0,0.7863127227265215,0.21368727727347842,1.30284095426698,-1.30284095426698
567,"What is Russian president Vladmir Putin like as a person, to his closest friends and family?","\"When did Putin become a public person, and what was his \"\"rise to fame\"\" like?\"",0.0,0.7863127227265215,0.21368727727347842,1.30284095426698,-1.30284095426698
568,How do I start writing again?,How do I start writing?,0.0,0.7863127227265215,0.21368727727347842,1.30284095426698,-1.30284095426698
569,If time started because of the big bang happening then how could the big bang start because there was no time for the big bang to start?,How did the Big Bang happen when there wasn't any time for it to happen in?,0.0,0.7426961964094299,0.2573038035905702,1.0600295714750445,-1.0600295714750445
570,How does it feel to be in a relationship than being single and how does our life changes when we are in a relationship?,Why do I want to stay single all my life after my breakup? Why do I feel like I am done with this serious relationship thing?,0.0,0.6936455199207167,0.30635448007928334,0.8172181886831086,-0.8172181886831086
571,How can I start civil service exam preparation from scratch?,When should I start preparing for the civil service exam?,0.0,0.6397793995418745,0.36022060045812554,0.5744068058911729,-0.5744068058911729
572,What are the non-invasive blood glucose monitoring systems abroad?,What are the non-invasive blood glucose monitoring systems in India?,0.0,0.6397793995418745,0.36022060045812554,0.5744068058911729,-0.5744068058911729
573,What is the difference in pleasure between masturbation and sex?,What is the difference between sex and masturbation when it comes to pleasure?,0.0,0.6397793995418745,0.36022060045812554,0.5744068058911729,-0.5744068058911729
574,"\"What does \"\"the more things change the more they stay the same\"\" mean?\"",Why do some people believe that life ends at death?,0.0,0.8008972700138722,0.19910272998612782,1.3919117640667618,-1.3919117640667618
575,How do I start a solar energy business in egypt?,How do I start solar energy business?,0.0,0.8008972700138722,0.19910272998612782,1.3919117640667618,-1.3919117640667618
576,"Can my PC with specs 2 GB DDR2@ RAM, Intel Core Duo 3.5 GHz, NVidia GeForce GT 610 3gb DDR3 run Assassin's Creed Syndicate and GTA V?",Does web Methods has future after 5 to 10 years from now?,0.0,0.7593465595549922,0.24065344044500783,1.1491003812748262,-1.1491003812748262
577,Do you have any psychic abilities?,Do you have psychic power?,0.0,0.7593465595549922,0.24065344044500783,1.1491003812748262,-1.1491003812748262
578,How do I manage time for studies?,How do you manage time between work and study?,0.0,0.6600411533664785,0.3399588466335215,0.6634776156909545,-0.6634776156909545
579,What is the academic calendar at XLRI?,Is it possible to give usmele step 1 after 8 years of gap?,0.0,0.6600411533664785,0.3399588466335215,0.6634776156909545,-0.6634776156909545
580,What is your take on Urjit Patel as the new RBI governor?,Is Urjit Patel is right person for RBI Governor?,0.0,0.5443468744644979,0.4556531255355021,0.17785485010708327,-0.17785485010708327
581,Why do you want to be to president?,Would you want to be President?,0.0,0.8147209468134544,0.18527905318654544,1.4809825738665432,-1.4809825738665432
582,Why India does not have friendly relations with it's neighbouring countries?,How are India's relations with the U.S.A.?,0.0,0.7752455231892917,0.22475447681070818,1.2381711910746076,-1.2381711910746076
583,Do Trump voters care that he has reneged all his campaign promises?,How will Trump supporters react once they realize he can't or won't keep his campaign promises?,0.0,0.7752455231892917,0.22475447681070818,1.2381711910746076,-1.2381711910746076
584,"Can I learn while sleeping? If so, how?",How can I efficiently learn while sleeping?,0.0,0.6797337345891619,0.32026626541083814,0.752548425490736,-0.752548425490736
585,Can you play Asian Playstation 4 games on a European Playstation?,Can you play Asian Playstation 4 games on a European Playstation 4?,0.0,0.82779121839665,0.1722087816033499,1.5700533836663246,-1.5700533836663246
586,How do I stop being addicted to porn?,How can I stop watching porn?,0.0,0.7473315206148039,0.25266847938519615,1.0844306180824534,-1.0844306180824534
587,"Why did British engineering and manufacturing skills decline so dramatically in the 60s, 70s and 80s, especially when compared with Germany's?","Why did the UK have bad living standards in the 70s/80s, but better now?",0.0,0.6988061360367107,0.3011938639632893,0.8416192352905175,-0.8416192352905175
588,How do I work with machine learning researchers after graduation?,How can undergraduate help with machine learning research?,0.0,0.840120401414402,0.15987959858559803,1.659124193466106,-1.659124193466106
589,What is the future for iOS Developers?,"As of 2015, what is the future of iOS development?",0.0,0.804759730595219,0.195240269404781,1.4163128106741705,-1.4163128106741705
590,What is the meaning of life? Whats our purpose on Earth?,What do you feel is the purpose of life?,0.0,0.804759730595219,0.195240269404781,1.4163128106741705,-1.4163128106741705
591,How do I be a boyfriend?,How does a girl get a boyfriend?,0.0,0.7637773320240352,0.23622266797596483,1.1735014278822349,-1.1735014278822349
592,How is time travel possible?,Do you think time travel is possible?,0.0,0.7637773320240352,0.23622266797596483,1.1735014278822349,-1.1735014278822349
593,How can one get a fuller face?,How do I do to get fuller face?,0.0,0.7172152597093772,0.2827847402906229,0.930690045090299,-0.930690045090299
594,Is it too late for me at the age of 25 thinking to start a career in photography?,I want to start my career as a photographer at age of 25. Is it too late?,0.0,0.8183760516965981,0.18162394830340192,1.505383620473952,-1.505383620473952
595,What’s the best time to have sex?,When will the best time for having sex?,0.0,0.8433707669268118,0.15662923307318813,1.6835252400735152,-1.6835252400735152
596,Can we weld steel and aluminum together?,Why can't steel and aluminum be welded together?,0.0,0.8824052921987927,0.11759470780120734,2.0154074326652327,-2.0154074326652327
597,Which YouTube video has the highest like/dislike ratio?,How is it possible for a YouTube video to have more likes/dislikes than views?,0.0,0.783634445556776,0.21636555444322403,1.2869732842894257,-1.2869732842894257
598,What is solution to Kashmir issue?,Is it possible for the Sharif government to resolve the conflicts in Kashmir?,0.0,0.8913376789144823,0.10866232108551752,2.104478242465014,-2.104478242465014
599,"If you dug a hole through the earth, and came out the other side what would happen?",If I dug a huge hole in the ground in a straight line what would happen when I reach the opposite side of the Earth? Would my head or my feet come out first?,0.0,0.9146429459564418,0.08535705404355814,2.3716906718643584,-2.3716906718643584
600,Can we create free energy?,How do we make free energy?,0.0,0.9275622470218897,0.07243775297811034,2.5498322914639218,-2.5498322914639218
601,What should I do for Web design?,What Is Web Design?,0.0,0.9275622470218897,0.07243775297811034,2.5498322914639218,-2.5498322914639218
602,What's the funniest highbrow joke you've ever heard?,What are the funniest jokes / stories you ever heard?,0.0,0.9386572790333988,0.06134272096660117,2.7279739110634846,-2.7279739110634846
603,How do I find the phenotypic ratio?,What is a phenotype ratio?,0.0,0.9481479227735109,0.05185207722648909,2.906115530663048,-2.906115530663048
604,Why does Saturn benefit a house it sits in slowly?,Why does time seem to pass so slowly when you are in a boring lecture?,0.0,0.9400473384653966,0.0599526615346035,2.7523749576708934,-2.7523749576708934
605,Who is the most academically qualified Bollywood celebrity?,Which bollywood celebrity has his/her own jet?,0.0,0.5870574065154233,0.41294259348457674,0.3518140270219875,-0.3518140270219875
606,"Is there a difference in quality between wired and wireless headphones? If so, why?",What are the differences between having BOSE headphones in the ear and around the ear?,0.0,0.5870574065154233,0.41294259348457674,0.3518140270219875,-0.3518140270219875
607,What are some movies that everyone needs to watch at least once in life?,What movies would you recommend everyone to watch?,0.0,0.5272237113431822,0.47277628865681787,0.10900264423005182,-0.10900264423005182
608,Can World War 3 ever take place?,Is World War 3 more imminent than expected?,1.0,0.466597638983073,0.533402361016927,-0.13380873856188394,0.13380873856188394
609,How can eating prunes help during a constipation?,Does eating prunes help with constipation?,0.0,0.6645631554131682,0.33543684458683176,0.6836962196137049,-0.6836962196137049
610,You have given all statement as correct in UNCCD question in CSE prelim 2016. While many coachings have taken 2nd statement as wrong.?,Have you ever been told any condescending statement by your elders to prove their point in question ?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
611,What would be today’s technology had we never realized the value of binary numbers and harnessed it to produce digital technology?,Would the world be less technologically advanced if the two world wars had never occurred?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
612,What is the best way to invest in oil and natural gas?,What is the minimum investment If I want to buy oil and gas royalties?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
613,Is Arnab Goswami pro-BJP?,Are Quorans supportive of Modi?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
614,What are some good sources for learning NuGet?,What is a good source to learn mathematica?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
615,How would do you describe a person with lots of interests?,What are some examples of how to describe a person in a positive light?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
616,Is it possible to turn off indicator light on a dahua camera?,What happens when you fly into a country but they refuse you entry?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
617,Why is Barack Obama so important for the world?,Why is Barack Obama so important to the world?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
618,What is the reason Pakistan supports terrorism?,Has Pakistan become a safe haven for global terrorism?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
619,How do I can stop hairfall?,How can I stop hairfall?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
620,"In your opinion, what is the best classical song of all time?",What's the best classical music piece of all time?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
621,What are some unusual aspects about politics and government in Hungary?,What are some unusual aspects about politics and government in Singapore?,0.0,0.6084698494403002,0.3915301505596997,0.44088483682176915,-0.44088483682176915
622,What is the aim?,What is the aim of science?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
623,How should I respond to my boss who fired me via email?,Is it okay to fire someone via email?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
624,What are cheap and budget stay options in North Goa?,What are some nice budget places to stay in Goa?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
625,Is there any other website similar to Quora?,Are there any website like Quora?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
626,What are the conditions in European refugee camps?,How are the conditions inside European Refugee Camps?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
627,"\"What is the opposite of \"\"homebird\"\"?\"",What is the opposite of take off?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
628,How do you know that your fiance loves you?,What are the things that you love the most about your fiance?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
629,Can somebody explain to me how to do this problem with steps?,Can somebody explain to me how to do with steps this little problem?,0.0,0.5493570996185251,0.450642900381475,0.19807345402983348,-0.19807345402983348
630,How do I develop my presence of mind?,How can I increase my presence of mind?,1.0,0.48881738289808135,0.5111826171019187,-0.04473792876210228,0.04473792876210228
631,Mathematical Fallacies: What is wrong in this proof that 2+2 = 5?,How would mathematics change had 2 plus 2 been equal to 5?,1.0,0.48881738289808135,0.5111826171019187,-0.04473792876210228,0.04473792876210228
632,Will it help CIBIL score if I pay off my written-off amount?,Does my CIBIL score gets impacted if I only pay the minimum due amount?,1.0,0.4286039417526174,0.5713960582473826,-0.28754931155403796,0.28754931155403796
633,Should the Hobbit be considered a canonical Tolkien work?,"What is the proper, canonical spelling of Middle-earth in Tolkien's works?",1.0,0.4286039417526174,0.5713960582473826,-0.28754931155403796,0.28754931155403796
634,What do Japanese think about Malaysian?,What do Malaysians think about indians?,0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
635,Is the Har Ki Dun trek easy?,Can I take 10 month baby to base camp of Har ki dun trek?,0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
636,What are the good websites to learn C programming for begineer?,How can we learn c programming?,0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
637,Will the Supreme Court's decision of playing the National Anthem before movie screenings affect your patriotism?,What are your views on the supreme court's decision to make playing national anthem mandatory in cinema halls?,0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
638,"If the United States has a female president, will her husband be called the first gentleman? What will Bill Clinton be called if Hillary is elected?","If a single woman were elected President of the United States, would she have a First Lady or First Gentleman?",0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
639,How can I get MOOC/E-learning through online web and video courses related to filmmaking & production developed by Indian professors?,How can I get MOOCs/E-learning through online web and video courses related to photography developed by Indian professors?,0.0,0.684119153582051,0.315880846417949,0.7727670294134864,-0.7727670294134864
640,Mobile Number Portability finally will start on May 3. Do network providers really agree to this?,"Mobile number portability finally will start on May 3rd, including changing circles. Have network providers really agreed to this?",0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
641,Why do people hate twilight saga?,Why do people hate Twilight so much?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
642,Do you believe imperialism left a positive or negative legacy in the Indian subcontinent and in Africa?,Stepping into corporate life from being a student. How does that feel?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
643,Why is C the best programming language?,"Lua and C, which one is the best programming language for embedded systems?",0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
644,How can I improve my spoken English ability?,How can I improve my English speaking .?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
645,How can I have gay sex?,How can I be gay and dislike gay sex?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
646,I'm transferring to a school with a US curriculum (taking the IBDP) from a Philippine school w/ a percent average grading system. How do I get my GPA?,"I am in tenth grade at a high school in Ontario, Canada. I would really love to do an exchange with a student from Europe. Any ideas on how I can go about doing this?",0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
647,How do I make money with YouTube?,How do I make money through YouTube?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
648,How do I find love in life?,How do I find the love of my life?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
649,"Which option is better to reduce weight, swimming or gym?","Is it possible to burn 1000 calories each day? If yes, how?",0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
650,Is there any way to get rid of gynecomastia?,How can I get rid of man boobs?,0.0,0.6294727671866299,0.37052723281337013,0.5299556466215506,-0.5299556466215506
